lip,station,lateral,x,y,z,nx,ny,nz,collider
537,517,16,1036.149,157.673,89.028,0.407,0.911,0.074,Ground_Mountain_2_3
537,519,-16,1010.054,160.032,70.405,0.185,0.976,-0.113,Ground_Mountain_2_3
537,519,-7,1017.021,159.686,76.103,0.115,0.983,-0.143,Ground_Mountain_2_3
537,519,0,1022.440,159.691,80.535,0.104,0.985,-0.134,Ground_Mountain_2_3
537,519,7,1027.858,159.691,84.967,0.113,0.986,-0.125,Ground_Mountain_2_3
537,519,16,1034.825,158.106,90.665,0.383,0.922,0.061,Ground_Mountain_2_3
537,521,-16,1008.886,160.440,71.828,0.203,0.973,-0.113,Ground_Mountain_2_3
537,521,-7,1015.807,160.043,77.581,0.122,0.982,-0.142,Ground_Mountain_2_3
537,521,0,1021.190,160.043,82.056,0.119,0.982,-0.148,Ground_Mountain_2_3
537,521,7,1026.573,160.046,86.531,0.113,0.983,-0.143,Ground_Mountain_2_3
537,521,16,1033.495,158.548,92.283,0.369,0.928,0.044,Ground_Mountain_2_3
537,523,-16,1007.708,160.855,73.242,0.205,0.972,-0.116,Ground_Mountain_2_3
537,523,-7,1014.584,160.423,79.049,0.122,0.980,-0.156,Ground_Mountain_2_3
537,523,0,1019.933,160.423,83.564,0.130,0.981,-0.148,Ground_Mountain_2_3
537,523,7,1025.281,160.428,88.080,0.124,0.981,-0.151,Ground_Mountain_2_3
537,523,16,1032.158,159.001,93.886,0.395,0.916,0.075,Ground_Mountain_2_3
537,525,-16,1006.519,161.273,74.650,0.205,0.972,-0.115,Ground_Mountain_2_3
537,525,-7,1013.353,160.827,80.506,0.144,0.976,-0.164,Ground_Mountain_2_3
537,525,0,1018.669,160.832,85.060,0.129,0.978,-0.162,Ground_Mountain_2_3
537,525,7,1023.984,160.828,89.615,0.140,0.979,-0.151,Ground_Mountain_2_3
537,525,16,1030.819,159.450,95.470,0.384,0.921,0.063,Ground_Mountain_2_3
537,527,-16,1005.247,161.725,76.133,0.215,0.969,-0.117,Ground_Mountain_2_3
537,527,-7,1012.082,161.264,81.989,0.145,0.976,-0.163,Ground_Mountain_2_3
537,527,0,1017.398,161.260,86.544,0.143,0.975,-0.172,Ground_Mountain_2_3
537,527,7,1022.713,161.254,91.098,0.140,0.976,-0.164,Ground_Mountain_2_3
537,527,16,1029.548,159.879,96.954,0.381,0.922,0.061,Ground_Mountain_2_3
537,529,-16,1004.044,162.160,77.518,0.215,0.969,-0.117,Ground_Mountain_2_3
537,529,-7,1010.836,161.719,83.422,0.160,0.972,-0.171,Ground_Mountain_2_3
537,529,0,1016.119,161.706,88.015,0.149,0.972,-0.179,Ground_Mountain_2_3
537,529,7,1021.402,161.710,92.607,0.169,0.973,-0.157,Ground_Mountain_2_3
537,529,16,1028.194,160.337,98.512,0.382,0.923,0.056,Ground_Mountain_2_3
537,531,-16,1002.832,162.590,78.895,0.204,0.971,-0.126,Ground_Mountain_2_3
537,531,-7,1009.585,162.192,84.845,0.168,0.968,-0.185,Ground_Mountain_2_3
537,531,0,1014.837,162.187,89.473,0.162,0.970,-0.179,Ground_Mountain_2_3
537,531,7,1020.088,162.181,94.101,0.169,0.971,-0.172,Ground_Mountain_2_3
537,531,16,1026.841,160.793,100.051,0.374,0.926,0.050,Ground_Mountain_2_3
537,533,-16,1001.615,163.022,80.262,0.200,0.971,-0.131,Ground_Mountain_2_3
537,533,-7,1008.328,162.685,86.256,0.168,0.966,-0.199,Ground_Mountain_2_3
537,533,0,1013.549,162.686,90.919,0.176,0.966,-0.188,Ground_Mountain_2_3
537,533,7,1018.770,162.677,95.582,0.172,0.970,-0.172,Ground_Mountain_2_3
537,533,16,1025.483,161.260,101.576,0.376,0.925,0.050,Ground_Mountain_2_3
537,535,-16,1000.390,163.457,81.621,0.192,0.972,-0.139,Ground_Mountain_2_3
537,535,-7,1007.065,163.210,87.658,0.185,0.963,-0.198,Ground_Mountain_2_3
537,535,0,1012.257,163.205,92.354,0.176,0.964,-0.199,Ground_Mountain_2_3
537,535,7,1017.448,163.199,97.049,0.184,0.964,-0.189,Ground_Mountain_2_3
537,535,16,1024.123,161.727,103.086,0.376,0.925,0.053,Ground_Mountain_2_3
537,537,-16,999.160,163.903,82.972,0.183,0.971,-0.156,Ground_Mountain_1_3
537,537,-7,1005.798,163.749,89.050,0.198,0.959,-0.203,Ground_Mountain_2_3
537,537,0,1010.960,163.747,93.777,0.187,0.962,-0.199,Ground_Mountain_2_3
537,537,7,1016.123,163.740,98.504,0.184,0.964,-0.193,Ground_Mountain_2_3
537,537,16,1022.761,162.198,104.582,0.384,0.921,0.069,Ground_Mountain_2_3
537,539,-16,997.923,164.356,84.315,0.153,0.972,-0.177,Ground_Mountain_1_3
537,539,-7,1004.525,164.312,90.431,0.197,0.956,-0.219,Ground_Mountain_2_3
537,539,0,1009.660,164.312,95.189,0.200,0.957,-0.210,Ground_Mountain_2_3
537,539,7,1014.796,164.306,99.946,0.202,0.960,-0.192,Ground_Mountain_2_3
537,539,16,1021.398,162.668,106.062,0.401,0.913,0.081,Ground_Mountain_2_3
537,541,-16,996.683,164.793,85.648,0.153,0.972,-0.177,Ground_Mountain_1_3
537,541,-7,1003.250,164.893,91.802,0.203,0.954,-0.218,Ground_Mountain_2_3
537,541,0,1008.358,164.897,96.589,0.199,0.955,-0.218,Ground_Mountain_2_3
537,541,7,1013.465,164.893,101.375,0.206,0.957,-0.204,Ground_Mountain_2_3
537,541,16,1020.032,163.136,107.530,0.401,0.913,0.081,Ground_Mountain_2_3
537,543,-16,995.436,165.245,86.974,0.131,0.970,-0.203,Ground_Mountain_1_3
537,543,-7,1001.970,165.494,93.163,0.218,0.948,-0.230,Ground_Mountain_2_3
537,543,0,1007.052,165.500,97.978,0.213,0.953,-0.218,Ground_Mountain_2_3
537,543,7,1012.133,165.496,102.792,0.206,0.954,-0.220,Ground_Mountain_2_3
537,543,16,1018.667,163.611,108.981,0.410,0.908,0.092,Ground_Mountain_2_3
537,545,-16,994.177,165.700,88.299,0.130,0.966,-0.224,Ground_Mountain_1_3
537,545,-7,1000.678,166.122,94.524,0.218,0.948,-0.232,Ground_Mountain_2_3
537,545,0,1005.734,166.122,99.365,0.201,0.953,-0.227,Ground_Mountain_2_3
537,545,7,1010.790,166.114,104.206,0.219,0.962,-0.165,Ground_Mountain_2_3
537,545,16,1017.290,164.065,110.431,0.424,0.890,0.170,Ground_Mountain_2_3
537,547,-16,992.879,165.953,89.653,-0.074,0.971,-0.226,Ground_Mountain_1_3
537,547,-7,999.348,166.538,95.910,-0.116,0.965,-0.236,Ground_Mountain_1_3
537,547,0,1004.379,166.458,100.777,0.204,0.971,0.125,Ground_Mountain_2_3
537,547,7,1009.411,166.471,105.644,-0.117,0.979,-0.168,Ground_Mountain_2_3
537,547,16,1015.880,164.431,111.901,0.248,0.952,0.181,Ground_Mountain_2_3
537,549,-16,991.581,165.767,90.992,-0.220,0.970,0.102,Ground_Mountain_1_3
537,549,-7,998.019,166.033,97.282,-0.114,0.955,0.274,Ground_Mountain_1_3
537,549,0,1003.026,166.018,102.174,-0.263,0.887,0.379,Ground_Mountain_2_3
537,549,7,1008.033,166.028,107.066,-0.113,0.947,0.302,Ground_Mountain_2_3
537,549,16,1014.470,164.176,113.355,0.231,0.889,0.395,Ground_Mountain_2_3
537,551,-16,990.399,165.323,92.203,-0.209,0.924,0.321,Ground_Mountain_1_3
537,551,-7,996.807,165.052,98.522,-0.352,0.832,0.429,Ground_Mountain_1_3
537,551,0,1001.790,165.068,103.438,-0.422,0.834,0.356,Ground_Mountain_2_3
537,551,7,1006.774,165.043,108.353,-0.343,0.836,0.429,Ground_Mountain_2_3
537,551,16,1013.182,163.699,114.673,0.000,0.906,0.422,Ground_Mountain_2_3
537,553,-16,989.239,164.698,93.379,-0.154,0.933,0.324,Ground_Mountain_1_3
537,553,-7,995.646,163.934,99.699,-0.395,0.817,0.421,Ground_Mountain_1_3
537,553,0,1000.630,163.944,104.614,-0.415,0.819,0.397,Ground_Mountain_2_3
537,553,7,1005.614,163.941,109.530,-0.384,0.821,0.422,Ground_Mountain_2_3
537,553,16,1012.022,163.152,115.850,0.000,0.906,0.422,Ground_Mountain_2_3
537,555,-16,988.102,164.085,94.522,-0.152,0.917,0.369,Ground_Mountain_1_3
537,555,-7,994.481,162.858,100.871,-0.408,0.844,0.347,Ground_Mountain_1_3
537,555,0,999.442,162.826,105.810,-0.334,0.848,0.411,Ground_Mountain_1_3
537,555,7,1004.402,162.846,110.748,-0.400,0.856,0.328,Ground_Mountain_2_3
537,555,16,1010.781,162.594,117.098,-0.139,0.953,0.269,Ground_Mountain_2_3
537,557,-16,986.877,163.647,95.745,0.058,0.926,0.373,Ground_Mountain_1_3
537,557,-7,993.227,161.964,102.122,-0.243,0.969,0.034,Ground_Mountain_1_3
537,557,0,998.166,161.944,107.083,-0.355,0.903,0.240,Ground_Mountain_1_3
537,557,7,1003.105,161.936,112.043,-0.262,0.965,0.018,Ground_Mountain_2_3
537,557,16,1009.456,162.152,118.421,-0.124,0.992,0.012,Ground_Mountain_2_3
537,559,-16,985.542,163.466,97.065,0.236,0.947,0.220,Ground_Mountain_1_3
537,559,-7,991.865,161.615,103.471,0.046,0.998,0.035,Ground_Mountain_1_3
537,559,0,996.782,161.621,108.452,-0.022,0.999,-0.029,Ground_Mountain_1_3
537,559,7,1001.700,161.617,113.434,0.023,1.000,0.018,Ground_Mountain_2_3
537,559,16,1008.022,161.955,119.839,-0.124,0.992,0.012,Ground_Mountain_2_3
537,561,-16,984.164,163.509,98.418,0.237,0.953,0.190,Ground_Mountain_1_3
537,561,-7,990.460,161.683,104.849,0.046,0.999,-0.027,Ground_Mountain_1_3
537,561,0,995.356,161.672,109.851,0.041,0.999,-0.029,Ground_Mountain_1_3
537,561,7,1000.253,161.677,114.853,0.023,0.999,-0.043,Ground_Mountain_2_3
537,561,16,1006.549,162.024,121.285,0.032,0.999,-0.021,Ground_Mountain_2_3
537,563,-16,982.778,163.569,99.766,0.225,0.956,0.190,Ground_Mountain_1_3
537,563,-7,989.048,161.788,106.222,0.049,0.999,-0.022,Ground_Mountain_1_3
537,563,0,993.924,161.780,111.244,0.034,0.999,-0.037,Ground_Mountain_1_3
537,563,7,998.801,161.782,116.266,0.034,0.999,-0.037,Ground_Mountain_1_3
537,563,16,1005.071,162.098,122.722,0.039,0.999,-0.007,Ground_Mountain_2_3
537,565,-16,981.428,163.615,101.067,0.207,0.959,0.192,Ground_Mountain_1_3
537,565,-7,987.648,161.885,107.572,0.044,0.999,-0.022,Ground_Mountain_1_3
537,565,0,992.487,161.877,112.630,0.034,0.999,-0.033,Ground_Mountain_1_3
537,565,7,997.325,161.882,117.689,0.029,0.999,-0.037,Ground_Mountain_1_3
537,565,16,1003.545,162.164,124.194,0.037,0.999,0.007,Ground_Mountain_2_3
537,567,-16,980.025,163.650,102.408,0.207,0.960,0.186,Ground_Mountain_1_3
537,567,-7,986.222,161.980,108.934,0.044,0.999,-0.025,Ground_Mountain_1_3
537,567,0,991.042,161.973,114.010,0.036,0.999,-0.036,Ground_Mountain_1_3
537,567,7,995.862,161.977,119.087,0.032,0.999,-0.038,Ground_Mountain_1_3
537,567,16,1002.059,162.210,125.613,0.037,0.999,0.007,Ground_Mountain_2_3
537,569,-16,978.658,163.672,103.701,0.192,0.963,0.187,Ground_Mountain_1_3
537,569,-7,984.808,162.082,110.272,0.047,0.998,-0.032,Ground_Mountain_1_3
537,569,0,989.591,162.076,115.383,0.040,0.999,-0.036,Ground_Mountain_1_3
537,569,7,994.374,162.080,120.494,0.032,0.999,-0.042,Ground_Mountain_1_3
537,569,16,1000.524,162.249,127.065,0.042,0.999,0.021,Ground_Mountain_2_3
537,571,-16,977.326,163.692,104.943,0.170,0.970,0.175,Ground_Mountain_1_3
537,571,-7,983.403,162.192,111.581,0.048,0.998,-0.032,Ground_Mountain_1_3
537,571,0,988.130,162.186,116.744,0.040,0.998,-0.040,Ground_Mountain_1_3
537,571,7,992.857,162.192,121.907,0.036,0.998,-0.042,Ground_Mountain_1_3
537,571,16,998.934,162.283,128.546,0.051,0.998,0.042,Ground_Mountain_1_3
537,573,-16,975.984,163.708,106.170,0.148,0.976,0.161,Ground_Mountain_1_3
537,573,-7,981.987,162.308,112.875,0.052,0.998,-0.039,Ground_Mountain_1_3
537,573,0,986.656,162.305,118.091,0.045,0.998,-0.041,Ground_Mountain_1_3
537,573,7,991.325,162.310,123.306,0.041,0.998,-0.043,Ground_Mountain_1_3
537,573,16,997.328,162.311,130.012,0.063,0.996,0.070,Ground_Mountain_1_4
537,575,-16,974.631,163.714,107.382,0.148,0.976,0.161,Ground_Mountain_1_3
537,575,-7,980.558,162.431,114.154,0.052,0.998,-0.039,Ground_Mountain_1_3
537,575,0,985.169,162.429,119.422,0.047,0.998,-0.041,Ground_Mountain_1_3
537,575,7,989.779,162.434,124.689,0.040,0.998,-0.044,Ground_Mountain_1_3
537,575,16,995.706,162.317,131.462,0.080,0.994,0.070,Ground_Mountain_1_4
537,577,-16,973.129,163.711,108.696,0.121,0.982,0.146,Ground_Mountain_1_3
537,577,-7,979.056,162.560,115.469,0.051,0.998,-0.039,Ground_Mountain_1_3
537,577,0,983.666,162.555,120.736,0.048,0.998,-0.041,Ground_Mountain_1_3
537,577,7,988.277,162.553,126.004,0.040,0.998,-0.045,Ground_Mountain_1_3
537,577,16,994.204,162.320,132.777,0.080,0.992,0.102,Ground_Mountain_1_4
537,579,-16,971.750,163.697,109.876,0.089,0.985,0.146,Ground_Mountain_1_3
537,579,-7,977.600,162.684,116.716,0.047,0.998,-0.042,Ground_Mountain_1_3
537,579,0,982.151,162.682,122.035,0.048,0.998,-0.040,Ground_Mountain_1_3
537,579,7,986.701,162.678,127.354,0.041,0.998,-0.045,Ground_Mountain_1_3
537,579,16,992.551,162.321,134.193,0.094,0.986,0.138,Ground_Mountain_1_4
537,581,-16,970.361,163.678,111.040,0.090,0.989,0.121,Ground_Mountain_1_3
537,581,-7,976.132,162.805,117.946,0.047,0.998,-0.042,Ground_Mountain_1_3
537,581,0,980.621,162.804,123.317,0.047,0.998,-0.038,Ground_Mountain_1_3
537,581,7,985.110,162.802,128.689,0.047,0.998,-0.035,Ground_Mountain_1_3
537,581,16,990.881,162.297,135.595,0.106,0.985,0.138,Ground_Mountain_1_4
537,583,-16,968.960,163.633,112.188,0.056,0.994,0.099,Ground_Mountain_1_3
537,583,-7,974.651,162.924,119.161,0.058,0.998,-0.028,Ground_Mountain_1_3
537,583,0,979.077,162.921,124.583,0.045,0.998,-0.034,Ground_Mountain_1_3
537,583,7,983.503,162.921,130.006,0.041,0.999,-0.032,Ground_Mountain_1_4
537,583,16,989.194,162.258,136.979,0.120,0.977,0.176,Ground_Mountain_1_4
537,585,-16,967.548,163.585,113.320,0.021,0.995,0.099,Ground_Mountain_1_3
537,585,-7,973.157,163.033,120.358,0.047,0.999,-0.025,Ground_Mountain_1_3
537,585,0,977.519,163.030,125.833,0.040,0.999,-0.034,Ground_Mountain_1_3
537,585,7,981.881,163.030,131.308,0.036,0.999,-0.032,Ground_Mountain_1_4
537,585,16,987.490,162.209,138.346,0.111,0.974,0.199,Ground_Mountain_1_4
537,587,-16,966.126,163.518,114.434,0.021,0.997,0.068,Ground_Mountain_1_3
537,587,-7,971.650,163.129,121.539,0.036,0.999,-0.025,Ground_Mountain_1_3
537,587,0,975.947,163.128,127.065,0.031,0.999,-0.028,Ground_Mountain_1_3
537,587,7,980.244,163.124,132.591,0.036,0.999,-0.022,Ground_Mountain_1_4
537,587,16,985.768,162.133,139.696,0.126,0.972,0.198,Ground_Mountain_1_4
537,589,-16,964.692,163.427,115.532,-0.014,0.998,0.068,Ground_Mountain_1_3
537,589,-7,970.130,163.212,122.703,0.036,0.999,-0.023,Ground_Mountain_1_3
537,589,0,974.360,163.210,128.280,0.031,0.999,-0.021,Ground_Mountain_1_3
537,589,7,978.590,163.209,133.858,0.034,0.999,-0.022,Ground_Mountain_1_4
537,589,16,984.029,162.032,141.028,0.124,0.961,0.247,Ground_Mountain_1_4
537,591,-16,963.248,163.321,116.611,-0.059,0.998,0.033,Ground_Mountain_1_3
537,591,-7,968.598,163.275,123.848,0.023,0.999,-0.023,Ground_Mountain_1_3
537,591,0,972.759,163.274,129.477,0.023,1.000,-0.021,Ground_Mountain_1_3
537,591,7,976.921,163.273,135.106,0.031,0.999,-0.006,Ground_Mountain_1_4
537,591,16,982.271,161.925,142.343,0.135,0.945,0.299,Ground_Mountain_1_4
537,593,-16,961.793,163.193,117.673,-0.093,0.995,0.033,Ground_Mountain_1_3
537,593,-7,967.053,163.316,124.975,0.012,1.000,-0.013,Ground_Mountain_1_3
537,593,0,971.144,163.319,130.655,0.014,1.000,-0.006,Ground_Mountain_1_4
537,593,7,975.235,163.318,136.335,0.014,1.000,0.000,Ground_Mountain_1_4
537,593,16,980.496,161.792,143.638,0.148,0.943,0.298,Ground_Mountain_1_4
537,595,-16,960.326,163.044,118.715,-0.093,0.996,0.002,Ground_Mountain_1_3
537,595,-7,965.495,163.341,126.083,-0.001,1.000,0.002,Ground_Mountain_1_3
537,595,0,969.514,163.343,131.814,0.002,1.000,-0.006,Ground_Mountain_1_4
537,595,7,973.534,163.338,137.545,0.005,1.000,0.000,Ground_Mountain_1_4
537,595,16,978.702,161.621,144.913,0.138,0.933,0.333,Ground_Mountain_1_4
537,597,-16,958.850,162.865,119.738,-0.127,0.992,0.002,Ground_Mountain_1_3
537,597,-7,963.924,163.337,127.172,-0.017,1.000,0.002,Ground_Mountain_1_3
537,597,0,967.870,163.340,132.953,-0.015,1.000,0.005,Ground_Mountain_1_4
537,597,7,971.817,163.331,138.735,0.000,1.000,0.020,Ground_Mountain_1_4
537,597,16,976.890,161.441,146.168,0.144,0.911,0.386,Ground_Mountain_1_4
537,599,-16,957.365,162.671,120.741,-0.160,0.987,-0.025,Ground_Mountain_1_3
537,599,-7,962.342,163.305,128.239,-0.017,1.000,0.015,Ground_Mountain_1_3
537,599,0,966.213,163.308,134.071,-0.015,1.000,0.014,Ground_Mountain_1_4
537,599,7,970.084,163.308,139.904,-0.008,1.000,0.012,Ground_Mountain_1_4
537,599,16,975.061,161.216,147.402,0.153,0.910,0.386,Ground_Mountain_1_4
537,601,-16,955.869,162.445,121.722,-0.201,0.979,-0.035,Ground_Mountain_1_3
537,601,-7,960.747,163.240,129.286,-0.035,0.999,0.015,Ground_Mountain_1_3
537,601,0,964.542,163.241,135.168,-0.026,0.999,0.023,Ground_Mountain_1_4
537,601,7,968.336,163.236,141.051,-0.024,0.999,0.028,Ground_Mountain_1_4
537,601,16,973.214,160.972,148.614,0.138,0.895,0.423,Ground_Mountain_1_4
537,603,-16,954.366,162.192,122.681,-0.201,0.977,-0.066,Ground_Mountain_1_3
537,603,-7,959.142,163.142,130.309,-0.059,0.998,0.034,Ground_Mountain_1_4
537,603,0,962.857,163.144,136.242,-0.048,0.998,0.035,Ground_Mountain_1_4
537,603,7,966.572,163.137,142.175,-0.038,0.998,0.055,Ground_Mountain_1_4
537,603,16,971.349,160.700,149.803,0.143,0.895,0.423,Ground_Mountain_1_4
537,605,-16,952.854,161.909,123.618,-0.230,0.971,-0.065,Ground_Mountain_1_3
537,605,-7,957.527,163.005,131.310,-0.075,0.997,0.034,Ground_Mountain_1_4
537,605,0,961.161,163.009,137.293,-0.068,0.997,0.035,Ground_Mountain_1_4
537,605,7,964.795,163.002,143.276,-0.043,0.998,0.055,Ground_Mountain_1_4
537,605,16,969.467,160.382,150.968,0.145,0.868,0.474,Ground_Mountain_1_4
537,607,-16,951.336,161.606,124.531,-0.262,0.960,-0.100,Ground_Mountain_1_3
537,607,-7,955.901,162.845,132.287,-0.086,0.995,0.045,Ground_Mountain_1_4
537,607,0,959.452,162.846,138.319,-0.078,0.996,0.048,Ground_Mountain_1_4
537,607,7,963.003,162.836,144.352,-0.071,0.996,0.058,Ground_Mountain_1_4
537,607,16,967.568,160.063,152.108,0.127,0.851,0.509,Ground_Mountain_1_4
537,609,-16,949.809,161.278,125.420,-0.277,0.956,-0.100,Ground_Mountain_1_3
537,609,-7,954.265,162.653,133.239,-0.101,0.994,0.029,Ground_Mountain_1_4
537,609,0,957.731,162.662,139.321,-0.086,0.995,0.048,Ground_Mountain_1_4
537,609,7,961.197,162.651,145.403,-0.065,0.996,0.058,Ground_Mountain_1_4
537,609,16,965.653,159.687,153.222,0.139,0.850,0.508,Ground_Mountain_1_4
537,611,-16,948.275,160.934,126.284,-0.276,0.951,-0.137,Ground_Mountain_1_3
537,611,-7,952.619,162.462,134.167,-0.095,0.994,0.052,Ground_Mountain_1_4
537,611,0,955.997,162.465,140.297,-0.094,0.994,0.050,Ground_Mountain_1_4
537,611,7,959.375,162.459,146.428,-0.088,0.995,0.057,Ground_Mountain_1_4
537,611,16,963.719,159.330,154.310,0.137,0.821,0.555,Ground_Mountain_1_4
537,613,-16,946.733,160.588,127.124,-0.303,0.941,-0.153,Ground_Mountain_1_3
537,613,-7,950.961,162.249,135.069,-0.102,0.993,0.052,Ground_Mountain_1_4
537,613,0,954.250,162.254,141.248,-0.092,0.994,0.051,Ground_Mountain_1_4
537,613,7,957.539,162.243,147.427,-0.080,0.995,0.057,Ground_Mountain_1_4
537,613,16,961.767,158.925,155.372,0.133,0.828,0.544,Ground_Mountain_1_4
537,615,-16,945.184,160.212,127.938,-0.314,0.937,-0.153,Ground_Mountain_1_3
537,615,-7,949.294,162.022,135.945,-0.115,0.993,0.027,Ground_Mountain_1_4
537,615,0,952.490,162.031,142.172,-0.100,0.994,0.052,Ground_Mountain_1_4
537,615,7,955.687,162.025,148.400,-0.051,0.992,0.112,Ground_Mountain_1_4
537,615,16,959.797,158.528,156.406,0.129,0.797,0.590,Ground_Mountain_1_4
537,617,-16,943.628,159.837,128.726,-0.319,0.931,-0.178,Ground_Mountain_1_3
537,617,-7,947.616,161.786,136.794,-0.118,0.992,0.049,Ground_Mountain_1_4
537,617,0,950.718,161.794,143.069,-0.107,0.993,0.054,Ground_Mountain_1_4
537,617,7,953.820,161.783,149.344,-0.094,0.993,0.066,Ground_Mountain_1_4
537,617,16,957.809,158.097,157.412,0.125,0.802,0.584,Ground_Mountain_1_4
537,619,-16,942.065,159.435,129.486,-0.342,0.918,-0.203,Ground_Mountain_1_3
537,619,-7,945.929,161.534,137.615,-0.131,0.991,0.025,Ground_Mountain_1_4
537,619,0,948.934,161.546,143.937,-0.115,0.992,0.054,Ground_Mountain_1_4
537,619,7,951.939,161.532,150.259,-0.059,0.990,0.125,Ground_Mountain_1_4
537,619,16,955.802,157.665,158.388,0.119,0.770,0.627,Ground_Mountain_1_4
537,621,-16,940.496,159.020,130.219,-0.339,0.913,-0.228,Ground_Mountain_1_4
537,621,-7,944.232,161.279,138.407,-0.131,0.990,0.051,Ground_Mountain_1_4
537,621,0,947.137,161.284,144.776,-0.122,0.991,0.057,Ground_Mountain_1_4
537,621,7,950.043,161.265,151.144,-0.111,0.991,0.073,Ground_Mountain_1_4
537,621,16,953.778,157.201,159.332,0.114,0.774,0.623,Ground_Mountain_1_4
537,623,-16,938.922,158.605,130.923,-0.359,0.900,-0.248,Ground_Mountain_1_4
537,623,-7,942.526,160.999,139.170,-0.165,0.986,0.020,Ground_Mountain_1_4
537,623,0,945.329,161.009,145.584,-0.131,0.990,0.057,Ground_Mountain_1_4
537,623,7,948.132,161.006,151.999,-0.102,0.992,0.073,Ground_Mountain_1_4
537,623,16,951.736,156.745,160.246,0.102,0.743,0.661,Ground_Mountain_1_4
537,625,-16,937.342,158.161,131.598,-0.359,0.900,-0.247,Ground_Mountain_1_4
537,625,-7,940.811,160.722,139.902,-0.144,0.989,0.020,Ground_Mountain_1_4
537,625,0,943.509,160.720,146.362,-0.138,0.989,0.057,Ground_Mountain_1_4
537,625,7,946.207,160.692,152.821,-0.125,0.988,0.089,Ground_Mountain_1_4
537,625,16,949.676,156.244,161.125,0.101,0.743,0.661,Ground_Mountain_1_4
537,627,-16,935.758,157.718,132.242,-0.370,0.876,-0.309,Ground_Mountain_1_4
537,627,-7,939.088,160.411,140.604,-0.184,0.982,0.033,Ground_Mountain_1_4
537,627,0,941.678,160.419,147.107,-0.146,0.988,0.057,Ground_Mountain_1_4
537,627,7,944.268,160.413,153.610,-0.132,0.989,0.059,Ground_Mountain_1_4
537,627,16,947.598,155.769,161.971,0.094,0.749,0.656,Ground_Mountain_1_4
537,629,-16,934.169,157.264,132.856,-0.370,0.876,-0.309,Ground_Mountain_1_4
537,629,-7,937.357,160.079,141.273,-0.162,0.986,0.033,Ground_Mountain_1_4
537,629,0,939.836,160.104,147.819,-0.154,0.986,0.057,Ground_Mountain_1_4
537,629,7,942.315,160.078,154.365,-0.136,0.984,0.116,Ground_Mountain_1_4
537,629,16,945.503,155.233,162.782,0.083,0.711,0.699,Ground_Mountain_1_4
537,631,-16,932.577,156.786,133.438,-0.376,0.874,-0.308,Ground_Mountain_1_4
537,631,-7,935.618,159.762,141.909,-0.177,0.984,-0.016,Ground_Mountain_1_4
537,631,0,937.983,159.776,148.497,-0.161,0.985,0.056,Ground_Mountain_1_4
537,631,7,940.349,159.755,155.085,-0.146,0.987,0.072,Ground_Mountain_1_4
537,631,16,943.390,154.710,163.556,0.076,0.713,0.697,Ground_Mountain_1_4
537,633,-16,930.981,156.288,133.988,-0.378,0.870,-0.317,Ground_Mountain_1_4
537,633,-7,933.872,159.422,142.511,-0.189,0.981,0.049,Ground_Mountain_1_4
537,633,0,936.120,159.434,149.140,-0.162,0.985,0.055,Ground_Mountain_1_4
537,633,7,938.369,159.428,155.769,-0.137,0.988,0.072,Ground_Mountain_1_4
537,633,16,941.260,154.176,164.292,0.063,0.676,0.734,Ground_Mountain_1_4
537,635,-16,929.383,155.806,134.504,-0.382,0.848,-0.367,Ground_Mountain_1_4
537,635,-7,932.119,159.041,143.078,-0.207,0.978,0.031,Ground_Mountain_1_4
537,635,0,934.248,159.079,149.746,-0.170,0.984,0.054,Ground_Mountain_1_4
537,635,7,936.376,159.047,156.415,-0.158,0.980,0.120,Ground_Mountain_1_4
537,635,16,939.113,153.608,164.988,0.054,0.676,0.735,Ground_Mountain_1_4
537,637,-16,927.782,155.298,134.986,-0.370,0.853,-0.369,Ground_Mountain_1_4
537,637,-7,930.361,158.679,143.608,-0.235,0.972,-0.016,Ground_Mountain_1_4
537,637,0,932.366,158.710,150.315,-0.178,0.983,0.051,Ground_Mountain_1_4
537,637,7,934.372,158.690,157.022,-0.166,0.984,0.070,Ground_Mountain_1_4
537,637,16,936.950,153.053,165.644,0.045,0.677,0.734,Ground_Mountain_1_4
