time,name,highwayPool,direction,station,lateral,speed,target,brake,recoveries,grounded
0.000,Traffic 1,False,1,206.592,2.600,0.000,0.000,0.000,0,0
0.000,Traffic 2,False,-1,1374.815,-2.601,0.000,0.000,0.000,0,0
0.000,Traffic 3,False,1,2543.477,2.600,0.000,0.000,0.000,0,0
0.000,Traffic 4,False,-1,3712.009,-2.600,0.000,0.000,0.000,0,0
0.000,Traffic 5,True,1,3799.999,6.150,0.000,0.000,0.000,0,0
0.000,Traffic 6,True,-1,3822.000,-6.150,0.000,0.000,0.000,0,0
0.000,Traffic 7,True,1,3844.001,2.050,0.000,0.000,0.000,0,0
0.000,Traffic 8,True,-1,3866.002,-2.050,0.000,0.000,0.000,0,0
0.000,Traffic 9,True,1,3975.004,6.150,0.000,0.000,0.000,0,0
0.000,Traffic 10,True,-1,3997.004,-6.150,0.000,0.000,0.000,0,0
0.000,Traffic 11,True,1,4019.003,2.050,0.000,0.000,0.000,0,0
0.000,Traffic 12,True,-1,4041.002,-2.050,0.000,0.000,0.000,0,0
0.000,Traffic 13,True,1,4149.996,6.150,0.000,0.000,0.000,0,0
0.000,Traffic 14,True,-1,4171.996,-6.150,0.000,0.000,0.000,0,0
0.000,Traffic 15,True,1,4193.995,2.050,0.000,0.000,0.000,0,0
0.000,Traffic 16,True,-1,4215.996,-2.050,0.000,0.000,0.000,0,0
0.000,Traffic 17,True,1,4325.000,6.150,0.000,0.000,0.000,0,0
0.000,Traffic 18,True,-1,4347.001,-6.150,0.000,0.000,0.000,0,0
0.000,Traffic 19,True,1,4369.003,2.050,0.000,0.000,0.000,0,0
0.000,Traffic 20,True,-1,4391.013,-2.050,0.000,0.000,0.000,0,0
0.000,Traffic 1,False,1,206.592,2.600,0.000,0.000,0.000,0,0
0.000,Traffic 2,False,-1,1374.815,-2.601,0.000,0.000,0.000,0,0
0.000,Traffic 3,False,1,2543.477,2.600,0.000,0.000,0.000,0,0
0.000,Traffic 4,False,-1,3712.009,-2.600,0.000,0.000,0.000,0,0
0.000,Traffic 5,True,1,3799.999,6.150,0.000,0.000,0.000,0,0
0.000,Traffic 6,True,-1,3822.000,-6.150,0.000,0.000,0.000,0,0
0.000,Traffic 7,True,1,3844.001,2.050,0.000,0.000,0.000,0,0
0.000,Traffic 8,True,-1,3866.002,-2.050,0.000,0.000,0.000,0,0
0.000,Traffic 9,True,1,3975.004,6.150,0.000,0.000,0.000,0,0
0.000,Traffic 10,True,-1,3997.004,-6.150,0.000,0.000,0.000,0,0
0.000,Traffic 11,True,1,4019.003,2.050,0.000,0.000,0.000,0,0
0.000,Traffic 12,True,-1,4041.002,-2.050,0.000,0.000,0.000,0,0
0.000,Traffic 13,True,1,4149.996,6.150,0.000,0.000,0.000,0,0
0.000,Traffic 14,True,-1,4171.996,-6.150,0.000,0.000,0.000,0,0
0.000,Traffic 15,True,1,4193.995,2.050,0.000,0.000,0.000,0,0
0.000,Traffic 16,True,-1,4215.996,-2.050,0.000,0.000,0.000,0,0
0.000,Traffic 17,True,1,4325.000,6.150,0.000,0.000,0.000,0,0
0.000,Traffic 18,True,-1,4347.001,-6.150,0.000,0.000,0.000,0,0
0.000,Traffic 19,True,1,4369.003,2.050,0.000,0.000,0.000,0,0
0.000,Traffic 20,True,-1,4391.013,-2.050,0.000,0.000,0.000,0,0
0.000,Traffic 1,False,1,206.592,2.600,0.000,0.000,0.000,0,0
0.000,Traffic 2,False,-1,1374.815,-2.601,0.000,0.000,0.000,0,0
0.000,Traffic 3,False,1,2543.477,2.600,0.000,0.000,0.000,0,0
0.000,Traffic 4,False,-1,3712.009,-2.600,0.000,0.000,0.000,0,0
0.000,Traffic 5,True,1,3799.999,6.150,0.000,0.000,0.000,0,0
0.000,Traffic 6,True,-1,3822.000,-6.150,0.000,0.000,0.000,0,0
0.000,Traffic 7,True,1,3844.001,2.050,0.000,0.000,0.000,0,0
0.000,Traffic 8,True,-1,3866.002,-2.050,0.000,0.000,0.000,0,0
0.000,Traffic 9,True,1,3975.004,6.150,0.000,0.000,0.000,0,0
0.000,Traffic 10,True,-1,3997.004,-6.150,0.000,0.000,0.000,0,0
0.000,Traffic 11,True,1,4019.003,2.050,0.000,0.000,0.000,0,0
0.000,Traffic 12,True,-1,4041.002,-2.050,0.000,0.000,0.000,0,0
0.000,Traffic 13,True,1,4149.996,6.150,0.000,0.000,0.000,0,0
0.000,Traffic 14,True,-1,4171.996,-6.150,0.000,0.000,0.000,0,0
0.000,Traffic 15,True,1,4193.995,2.050,0.000,0.000,0.000,0,0
0.000,Traffic 16,True,-1,4215.996,-2.050,0.000,0.000,0.000,0,0
0.000,Traffic 17,True,1,4325.000,6.150,0.000,0.000,0.000,0,0
0.000,Traffic 18,True,-1,4347.001,-6.150,0.000,0.000,0.000,0,0
0.000,Traffic 19,True,1,4369.003,2.050,0.000,0.000,0.000,0,0
0.000,Traffic 20,True,-1,4391.013,-2.050,0.000,0.000,0.000,0,0
0.000,Traffic 1,False,1,206.592,2.600,0.000,0.000,0.000,0,0
0.000,Traffic 2,False,-1,1374.815,-2.601,0.000,0.000,0.000,0,0
0.000,Traffic 3,False,1,2543.477,2.600,0.000,0.000,0.000,0,0
0.000,Traffic 4,False,-1,3712.009,-2.600,0.000,0.000,0.000,0,0
0.000,Traffic 5,True,1,3799.999,6.150,0.000,0.000,0.000,0,0
0.000,Traffic 6,True,-1,3822.000,-6.150,0.000,0.000,0.000,0,0
0.000,Traffic 7,True,1,3844.001,2.050,0.000,0.000,0.000,0,0
0.000,Traffic 8,True,-1,3866.002,-2.050,0.000,0.000,0.000,0,0
0.000,Traffic 9,True,1,3975.004,6.150,0.000,0.000,0.000,0,0
0.000,Traffic 10,True,-1,3997.004,-6.150,0.000,0.000,0.000,0,0
0.000,Traffic 11,True,1,4019.003,2.050,0.000,0.000,0.000,0,0
0.000,Traffic 12,True,-1,4041.002,-2.050,0.000,0.000,0.000,0,0
0.000,Traffic 13,True,1,4149.996,6.150,0.000,0.000,0.000,0,0
0.000,Traffic 14,True,-1,4171.996,-6.150,0.000,0.000,0.000,0,0
0.000,Traffic 15,True,1,4193.995,2.050,0.000,0.000,0.000,0,0
0.000,Traffic 16,True,-1,4215.996,-2.050,0.000,0.000,0.000,0,0
0.000,Traffic 17,True,1,4325.000,6.150,0.000,0.000,0.000,0,0
0.000,Traffic 18,True,-1,4347.001,-6.150,0.000,0.000,0.000,0,0
0.000,Traffic 19,True,1,4369.003,2.050,0.000,0.000,0.000,0,0
0.000,Traffic 20,True,-1,4391.013,-2.050,0.000,0.000,0.000,0,0
0.000,Traffic 1,False,1,206.592,2.600,0.000,0.000,0.000,0,0
0.000,Traffic 2,False,-1,1374.815,-2.601,0.000,0.000,0.000,0,0
0.000,Traffic 3,False,1,2543.477,2.600,0.000,0.000,0.000,0,0
0.000,Traffic 4,False,-1,3712.009,-2.600,0.000,0.000,0.000,0,0
0.000,Traffic 5,True,1,3799.999,6.150,0.000,0.000,0.000,0,0
0.000,Traffic 6,True,-1,3822.000,-6.150,0.000,0.000,0.000,0,0
0.000,Traffic 7,True,1,3844.001,2.050,0.000,0.000,0.000,0,0
0.000,Traffic 8,True,-1,3866.002,-2.050,0.000,0.000,0.000,0,0
0.000,Traffic 9,True,1,3975.004,6.150,0.000,0.000,0.000,0,0
0.000,Traffic 10,True,-1,3997.004,-6.150,0.000,0.000,0.000,0,0
0.000,Traffic 11,True,1,4019.003,2.050,0.000,0.000,0.000,0,0
0.000,Traffic 12,True,-1,4041.002,-2.050,0.000,0.000,0.000,0,0
0.000,Traffic 13,True,1,4149.996,6.150,0.000,0.000,0.000,0,0
0.000,Traffic 14,True,-1,4171.996,-6.150,0.000,0.000,0.000,0,0
0.000,Traffic 15,True,1,4193.995,2.050,0.000,0.000,0.000,0,0
0.000,Traffic 16,True,-1,4215.996,-2.050,0.000,0.000,0.000,0,0
0.000,Traffic 17,True,1,4325.000,6.150,0.000,0.000,0.000,0,0
0.000,Traffic 18,True,-1,4347.001,-6.150,0.000,0.000,0.000,0,0
0.000,Traffic 19,True,1,4369.003,2.050,0.000,0.000,0.000,0,0
0.000,Traffic 20,True,-1,4391.013,-2.050,0.000,0.000,0.000,0,0
3.023,Traffic 1,False,1,206.592,2.600,0.000,0.000,0.000,0,0
3.023,Traffic 2,False,-1,1374.815,-2.601,0.000,0.000,0.000,0,0
3.023,Traffic 3,False,1,2543.477,2.600,0.000,0.000,0.000,0,0
3.023,Traffic 4,False,-1,3712.009,-2.600,0.000,0.000,0.000,0,0
3.023,Traffic 5,True,1,3799.999,6.150,0.000,0.000,0.000,0,0
3.023,Traffic 6,True,-1,3822.000,-6.150,0.000,0.000,0.000,0,0
3.023,Traffic 7,True,1,3844.001,2.050,0.000,0.000,0.000,0,0
3.023,Traffic 8,True,-1,3866.002,-2.050,0.000,0.000,0.000,0,0
3.023,Traffic 9,True,1,3975.004,6.150,0.000,0.000,0.000,0,0
3.023,Traffic 10,True,-1,3997.004,-6.150,0.000,0.000,0.000,0,0
3.023,Traffic 11,True,1,4019.003,2.050,0.000,0.000,0.000,0,0
3.023,Traffic 12,True,-1,4041.002,-2.050,0.000,0.000,0.000,0,0
3.023,Traffic 13,True,1,4149.996,6.150,0.000,0.000,0.000,0,0
3.023,Traffic 14,True,-1,4171.996,-6.150,0.000,0.000,0.000,0,0
3.023,Traffic 15,True,1,4193.995,2.050,0.000,0.000,0.000,0,0
3.023,Traffic 16,True,-1,4215.996,-2.050,0.000,0.000,0.000,0,0
3.023,Traffic 17,True,1,4325.000,6.150,0.000,0.000,0.000,0,0
3.023,Traffic 18,True,-1,4347.001,-6.150,0.000,0.000,0.000,0,0
3.023,Traffic 19,True,1,4369.003,2.050,0.000,0.000,0.000,0,0
3.023,Traffic 20,True,-1,4391.013,-2.050,0.000,0.000,0.000,0,0
3.140,Traffic 1,False,1,206.658,2.600,1.629,15.640,0.000,0,2
3.140,Traffic 2,False,-1,1374.732,-2.600,1.659,16.065,0.000,0,2
3.140,Traffic 3,False,1,2543.599,2.600,1.714,16.490,0.000,0,4
3.140,Traffic 4,False,-1,3711.889,-2.600,1.711,16.915,0.000,0,4
3.140,Traffic 5,True,1,3800.138,6.150,1.712,26.680,0.000,0,4
3.140,Traffic 6,True,-1,3821.879,-6.150,1.712,27.405,0.000,0,4
3.140,Traffic 7,True,1,3844.121,2.050,1.712,28.130,0.000,0,4
3.140,Traffic 8,True,-1,3865.881,-2.050,1.713,28.855,0.000,0,4
3.140,Traffic 9,True,1,3975.124,6.150,1.711,26.680,0.000,0,4
3.140,Traffic 10,True,-1,3996.882,-6.150,1.713,27.405,0.000,0,4
3.140,Traffic 11,True,1,4019.123,2.050,1.711,28.130,0.000,0,4
3.140,Traffic 12,True,-1,4040.881,-2.050,1.713,28.855,0.000,0,4
3.140,Traffic 13,True,1,4150.118,6.150,1.713,26.680,0.000,0,4
3.140,Traffic 14,True,-1,4171.876,-6.150,1.710,27.405,0.000,0,4
3.140,Traffic 15,True,1,4194.117,2.050,1.714,28.130,0.000,0,4
3.140,Traffic 16,True,-1,4215.876,-2.050,1.711,28.855,0.000,0,4
3.140,Traffic 17,True,1,4325.121,6.150,1.712,26.680,0.000,0,4
3.140,Traffic 18,True,-1,4346.867,-6.150,1.712,27.405,0.000,0,4
3.140,Traffic 19,True,1,4369.123,2.050,1.711,28.130,0.000,0,4
3.140,Traffic 20,True,-1,4390.888,-2.050,1.716,28.855,0.000,0,4
3.280,Traffic 1,False,1,206.983,2.600,3.272,15.640,0.000,0,4
3.280,Traffic 2,False,-1,1374.388,-2.597,3.379,16.065,0.000,0,4
3.280,Traffic 3,False,1,2543.995,2.600,3.639,16.490,0.000,0,4
3.280,Traffic 4,False,-1,3711.497,-2.600,3.622,16.915,0.000,0,4
3.280,Traffic 5,True,1,3800.533,6.149,3.630,26.680,0.000,0,4
3.280,Traffic 6,True,-1,3821.485,-6.150,3.629,27.405,0.000,0,4
3.280,Traffic 7,True,1,3844.515,2.050,3.628,28.130,0.000,0,4
3.280,Traffic 8,True,-1,3865.486,-2.050,3.632,28.855,0.000,0,4
3.280,Traffic 9,True,1,3975.516,6.150,3.621,26.680,0.000,0,4
3.280,Traffic 10,True,-1,3996.487,-6.150,3.636,27.405,0.000,0,4
3.280,Traffic 11,True,1,4019.516,2.050,3.623,28.130,0.000,0,4
3.280,Traffic 12,True,-1,4040.486,-2.050,3.633,28.855,0.000,0,4
3.280,Traffic 13,True,1,4150.513,6.150,3.636,26.680,0.000,0,4
3.280,Traffic 14,True,-1,4171.484,-6.151,3.621,27.405,0.000,0,4
3.280,Traffic 15,True,1,4194.513,2.050,3.637,28.130,0.000,0,4
3.280,Traffic 16,True,-1,4215.484,-2.050,3.621,28.855,0.000,0,4
3.280,Traffic 17,True,1,4325.515,6.151,3.629,26.680,0.000,0,4
3.280,Traffic 18,True,-1,4346.472,-6.149,3.631,27.405,0.000,0,4
3.280,Traffic 19,True,1,4369.516,2.050,3.623,26.578,0.000,0,4
3.280,Traffic 20,True,-1,4390.489,-2.050,3.653,28.855,0.000,0,4
3.420,Traffic 1,False,1,207.556,2.600,4.781,15.640,0.000,0,4
3.420,Traffic 2,False,-1,1373.791,-2.594,4.973,16.065,0.000,0,4
3.420,Traffic 3,False,1,2544.653,2.600,5.483,16.490,0.000,0,4
3.420,Traffic 4,False,-1,3710.717,-2.590,5.448,16.915,0.000,0,4
3.420,Traffic 5,True,1,3801.189,6.148,5.466,26.680,0.000,0,4
3.420,Traffic 6,True,-1,3820.831,-6.150,5.462,27.405,0.000,0,4
3.420,Traffic 7,True,1,3845.167,2.050,5.460,28.130,0.000,0,4
3.420,Traffic 8,True,-1,3864.823,-2.049,5.469,28.855,0.000,0,4
3.420,Traffic 9,True,1,3976.170,6.150,5.447,26.680,0.000,0,4
3.420,Traffic 10,True,-1,3995.829,-6.150,5.476,27.405,0.000,0,4
3.420,Traffic 11,True,1,4020.170,2.050,5.451,28.130,0.000,0,4
3.420,Traffic 12,True,-1,4039.830,-2.050,5.470,28.855,0.000,0,4
3.420,Traffic 13,True,1,4151.171,6.150,5.478,26.680,0.000,0,4
3.420,Traffic 14,True,-1,4170.831,-6.151,5.446,27.405,0.000,0,4
3.420,Traffic 15,True,1,4195.170,2.050,5.480,28.130,0.000,0,4
3.420,Traffic 16,True,-1,4214.830,-2.050,5.446,28.855,0.000,0,4
3.420,Traffic 17,True,1,4326.170,6.151,5.463,26.680,0.000,0,4
3.420,Traffic 18,True,-1,4345.816,-6.148,5.467,27.405,0.000,0,4
3.420,Traffic 19,True,1,4370.161,2.052,5.450,26.578,0.000,0,4
3.420,Traffic 20,True,-1,4389.828,-2.052,5.511,25.695,0.000,0,4
3.540,Traffic 1,False,1,208.216,2.600,6.013,15.640,0.000,0,4
3.540,Traffic 2,False,-1,1373.101,-2.591,6.280,16.065,0.000,0,4
3.540,Traffic 3,False,1,2545.418,2.598,7.001,16.490,0.000,0,4
3.540,Traffic 4,False,-1,3709.958,-2.560,6.949,16.915,0.000,0,4
3.540,Traffic 5,True,1,3801.951,6.146,6.975,26.680,0.000,0,4
3.540,Traffic 6,True,-1,3820.069,-6.150,6.970,27.405,0.000,0,4
3.540,Traffic 7,True,1,3845.927,2.051,6.967,28.130,0.000,0,4
3.540,Traffic 8,True,-1,3864.061,-2.047,6.980,28.855,0.000,0,4
3.540,Traffic 9,True,1,3976.928,6.150,6.949,26.680,0.000,0,4
3.540,Traffic 10,True,-1,3995.065,-6.150,6.991,27.405,0.000,0,4
3.540,Traffic 11,True,1,4020.929,2.050,6.955,28.130,0.000,0,4
3.540,Traffic 12,True,-1,4039.066,-2.050,6.982,28.855,0.000,0,4
3.540,Traffic 13,True,1,4151.933,6.150,6.993,26.680,0.000,0,4
3.540,Traffic 14,True,-1,4170.071,-6.151,6.946,27.405,0.000,0,4
3.540,Traffic 15,True,1,4195.935,2.050,6.996,28.130,0.000,0,4
3.540,Traffic 16,True,-1,4214.071,-2.050,6.947,28.855,0.000,0,4
3.540,Traffic 17,True,1,4326.926,6.151,6.971,26.680,0.000,0,4
3.540,Traffic 18,True,-1,4345.041,-6.147,6.978,27.405,0.000,0,4
3.540,Traffic 19,True,1,4370.921,2.053,6.953,26.578,0.000,0,4
3.540,Traffic 20,True,-1,4389.009,-2.052,7.041,28.855,0.000,0,4
3.680,Traffic 1,False,1,209.169,2.600,7.393,15.640,0.000,0,4
3.680,Traffic 2,False,-1,1372.101,-2.585,7.748,16.065,0.000,0,4
3.680,Traffic 3,False,1,2546.515,2.601,8.700,16.490,0.000,0,4
3.680,Traffic 4,False,-1,3708.850,-2.525,8.629,16.915,0.000,0,4
3.680,Traffic 5,True,1,3803.080,6.143,8.666,26.680,0.000,0,4
3.680,Traffic 6,True,-1,3818.960,-6.150,8.658,27.405,0.000,0,4
3.680,Traffic 7,True,1,3847.039,2.052,8.654,28.130,0.000,0,4
3.680,Traffic 8,True,-1,3862.947,-2.045,8.672,28.855,0.000,0,4
3.680,Traffic 9,True,1,3978.036,6.150,8.630,26.680,0.000,0,4
3.680,Traffic 10,True,-1,3993.949,-6.150,8.687,27.405,0.000,0,4
3.680,Traffic 11,True,1,4022.038,2.050,8.638,28.130,0.000,0,4
3.680,Traffic 12,True,-1,4037.952,-2.050,8.675,28.855,0.000,0,4
3.680,Traffic 13,True,1,4153.049,6.150,8.690,26.680,0.000,0,4
3.680,Traffic 14,True,-1,4168.962,-6.151,8.627,27.405,0.000,0,4
3.680,Traffic 15,True,1,4197.051,2.050,8.694,28.130,0.000,0,4
3.680,Traffic 16,True,-1,4212.963,-2.050,8.628,28.855,0.000,0,4
3.680,Traffic 17,True,1,4328.038,6.152,8.659,26.680,0.000,0,4
3.680,Traffic 18,True,-1,4343.928,-6.144,8.669,27.405,0.000,0,4
3.680,Traffic 19,True,1,4372.020,2.057,8.635,26.785,0.000,0,4
3.680,Traffic 20,True,-1,4387.886,-2.039,8.752,28.855,0.000,0,4
3.820,Traffic 1,False,1,210.310,2.600,8.713,15.640,0.000,0,4
3.820,Traffic 2,False,-1,1370.899,-2.577,9.164,16.065,0.000,0,4
3.820,Traffic 3,False,1,2547.864,2.603,10.325,16.490,0.000,0,4
3.820,Traffic 4,False,-1,3707.444,-2.485,10.236,16.915,0.000,0,4
3.820,Traffic 5,True,1,3804.438,6.139,10.282,26.680,0.000,0,4
3.820,Traffic 6,True,-1,3817.617,-6.150,10.274,27.405,0.000,0,4
3.820,Traffic 7,True,1,3848.376,2.054,10.268,28.130,0.000,0,4
3.820,Traffic 8,True,-1,3861.596,-2.042,10.290,28.855,0.000,0,4
3.820,Traffic 9,True,1,3979.373,6.150,10.238,26.680,0.000,0,4
3.820,Traffic 10,True,-1,3992.601,-6.150,10.309,27.405,0.000,0,4
3.820,Traffic 11,True,1,4023.376,2.050,10.248,28.130,0.000,0,4
3.820,Traffic 12,True,-1,4036.606,-2.049,10.294,28.855,0.000,0,4
3.820,Traffic 13,True,1,4154.394,6.150,10.313,26.680,0.000,0,4
3.820,Traffic 14,True,-1,4167.624,-6.151,10.234,27.405,0.000,0,4
3.820,Traffic 15,True,1,4198.398,2.050,10.317,28.130,0.000,0,4
3.820,Traffic 16,True,-1,4211.625,-2.050,10.235,28.855,0.000,0,4
3.820,Traffic 17,True,1,4329.372,6.153,10.274,26.680,0.000,0,4
3.820,Traffic 18,True,-1,4342.571,-6.141,10.286,27.405,0.000,0,4
3.820,Traffic 19,True,1,4373.349,2.060,10.244,24.557,0.000,0,4
3.820,Traffic 20,True,-1,4386.481,-2.021,10.387,28.855,0.000,0,4
3.940,Traffic 1,False,1,211.432,2.600,9.800,15.640,0.000,0,4
3.940,Traffic 2,False,-1,1369.719,-2.569,10.339,16.065,0.000,0,4
3.940,Traffic 3,False,1,2549.179,2.610,11.663,16.490,0.000,0,4
3.940,Traffic 4,False,-1,3706.111,-2.434,11.557,16.915,0.000,0,4
3.940,Traffic 5,True,1,3805.765,6.135,11.612,26.680,0.000,0,4
3.940,Traffic 6,True,-1,3816.296,-6.150,11.602,27.405,0.000,0,4
3.940,Traffic 7,True,1,3849.702,2.055,11.595,28.130,0.000,0,4
3.940,Traffic 8,True,-1,3860.268,-2.039,11.621,28.855,0.000,0,4
3.940,Traffic 9,True,1,3980.694,6.150,11.561,26.680,0.000,0,4
3.940,Traffic 10,True,-1,3991.271,-6.150,11.643,27.405,0.000,0,4
3.940,Traffic 11,True,1,4024.699,2.050,11.573,28.130,0.000,0,4
3.940,Traffic 12,True,-1,4035.277,-2.049,11.626,28.855,0.000,0,4
3.940,Traffic 13,True,1,4155.724,6.151,11.648,26.680,0.000,0,4
3.940,Traffic 14,True,-1,4166.303,-6.152,11.556,27.405,0.000,0,4
3.940,Traffic 15,True,1,4199.730,2.051,11.653,28.130,0.000,0,4
3.940,Traffic 16,True,-1,4210.304,-2.049,11.557,28.855,0.000,0,4
3.940,Traffic 17,True,1,4330.691,6.154,11.603,26.680,0.000,0,4
3.940,Traffic 18,True,-1,4341.231,-6.137,11.616,27.405,0.000,0,4
3.940,Traffic 19,True,1,4374.648,2.066,11.567,25.281,0.000,0,4
3.940,Traffic 20,True,-1,4385.141,-2.000,11.729,28.855,0.000,0,4
4.080,Traffic 1,False,1,212.901,2.600,11.016,15.640,0.000,0,4
4.080,Traffic 2,False,-1,1368.172,-2.560,11.670,16.065,0.000,0,4
4.080,Traffic 3,False,1,2550.914,2.617,13.160,16.490,0.000,0,4
4.080,Traffic 4,False,-1,3704.365,-2.379,13.035,16.915,0.000,0,4
4.080,Traffic 5,True,1,3807.523,6.129,13.100,26.680,0.000,0,4
4.080,Traffic 6,True,-1,3814.557,-6.150,13.089,27.405,0.000,0,4
4.080,Traffic 7,True,1,3851.440,2.058,13.081,28.130,0.000,0,4
4.080,Traffic 8,True,-1,3858.515,-2.034,13.111,28.855,0.000,0,4
4.080,Traffic 9,True,1,3982.432,6.151,13.042,26.680,0.000,0,4
4.080,Traffic 10,True,-1,3989.519,-6.149,13.137,27.405,0.000,0,4
4.080,Traffic 11,True,1,4026.438,2.051,13.056,28.130,0.000,0,4
4.080,Traffic 12,True,-1,4033.529,-2.048,13.118,28.855,0.000,0,4
4.080,Traffic 13,True,1,4157.476,6.151,13.143,26.680,0.000,0,4
4.080,Traffic 14,True,-1,4164.564,-6.152,13.037,27.405,0.000,0,4
4.080,Traffic 15,True,1,4201.481,2.051,13.148,28.130,0.000,0,4
4.080,Traffic 16,True,-1,4208.566,-2.049,13.038,28.855,0.000,0,4
4.080,Traffic 17,True,1,4332.427,6.155,13.090,26.680,0.000,0,4
4.080,Traffic 18,True,-1,4339.474,-6.133,13.106,27.405,0.000,0,4
4.080,Traffic 19,True,1,4376.387,2.070,13.048,25.394,0.000,0,4
4.080,Traffic 20,True,-1,4383.333,-1.961,13.230,28.855,0.000,0,4
4.220,Traffic 1,False,1,214.535,2.600,12.180,15.640,0.000,0,4
4.220,Traffic 2,False,-1,1366.429,-2.550,12.962,16.065,0.000,0,4
4.220,Traffic 3,False,1,2552.855,2.627,14.592,16.490,0.000,0,4
4.220,Traffic 4,False,-1,3702.417,-2.333,14.448,16.915,0.000,0,4
4.220,Traffic 5,True,1,3809.482,6.124,14.524,26.680,0.000,0,4
4.220,Traffic 6,True,-1,3812.610,-6.150,14.512,27.405,0.000,0,4
4.220,Traffic 7,True,1,3853.381,2.060,14.503,28.130,0.000,0,4
4.220,Traffic 8,True,-1,3856.560,-2.030,14.536,28.855,0.000,0,4
4.220,Traffic 9,True,1,3984.371,6.151,14.459,26.680,0.000,0,4
4.220,Traffic 10,True,-1,3987.563,-6.149,14.567,27.405,0.000,0,4
4.220,Traffic 11,True,1,4028.380,2.051,14.475,28.130,0.000,0,4
4.220,Traffic 12,True,-1,4031.577,-2.048,14.545,28.855,0.000,0,4
4.220,Traffic 13,True,1,4159.429,6.151,14.573,26.680,0.000,0,4
4.220,Traffic 14,True,-1,4162.624,-6.152,14.453,27.405,0.000,0,4
4.220,Traffic 15,True,1,4203.437,2.051,14.579,28.130,0.000,0,4
4.220,Traffic 16,True,-1,4206.627,-2.049,14.454,28.855,0.000,0,4
4.220,Traffic 17,True,1,4334.365,6.157,14.513,26.680,0.000,0,4
4.220,Traffic 18,True,-1,4337.514,-6.128,14.530,27.405,0.000,0,4
4.220,Traffic 19,True,1,4378.289,2.082,14.462,25.346,0.000,0,4
4.220,Traffic 20,True,-1,4381.323,-1.918,14.664,28.855,0.000,0,4
4.340,Traffic 1,False,1,216.062,2.600,13.137,15.640,0.000,0,4
4.340,Traffic 2,False,-1,1364.809,-2.543,14.044,16.065,0.000,0,4
4.340,Traffic 3,False,1,2554.673,2.639,15.465,16.490,0.000,0,4
4.340,Traffic 4,False,-1,3700.591,-2.303,15.521,16.915,0.000,0,4
4.340,Traffic 5,True,1,3811.316,6.120,15.695,26.680,0.000,0,4
4.340,Traffic 6,True,-1,3810.793,-6.151,15.682,27.405,0.000,0,4
4.340,Traffic 7,True,1,3855.199,2.063,15.672,28.130,0.000,0,4
4.340,Traffic 8,True,-1,3854.727,-2.026,15.709,28.855,0.000,0,4
4.340,Traffic 9,True,1,3986.187,6.152,15.625,26.680,0.000,0,4
4.340,Traffic 10,True,-1,3985.732,-6.149,15.742,27.405,0.000,0,4
4.340,Traffic 11,True,1,4030.198,2.052,15.642,28.130,0.000,0,4
4.340,Traffic 12,True,-1,4029.748,-2.047,15.719,28.855,0.000,0,4
4.340,Traffic 13,True,1,4161.260,6.152,15.749,26.680,0.000,0,4
4.340,Traffic 14,True,-1,4160.806,-6.151,15.618,27.405,0.000,0,4
4.340,Traffic 15,True,1,4205.269,2.052,15.755,28.130,0.000,0,4
4.340,Traffic 16,True,-1,4204.810,-2.049,15.618,28.855,0.000,0,4
4.340,Traffic 17,True,1,4336.180,6.159,15.682,26.680,0.000,0,4
4.340,Traffic 18,True,-1,4335.678,-6.124,15.702,27.405,0.000,0,4
4.340,Traffic 19,True,1,4380.065,2.088,15.623,25.562,0.000,0,4
4.340,Traffic 20,True,-1,4379.441,-1.880,15.840,28.855,0.000,0,4
4.480,Traffic 1,False,1,217.985,2.600,14.132,15.640,0.000,0,4
4.480,Traffic 2,False,-1,1362.775,-2.538,14.973,16.065,0.000,0,4
4.480,Traffic 3,False,1,2556.867,2.652,15.970,16.490,0.000,0,4
4.480,Traffic 4,False,-1,3698.354,-2.280,16.194,16.915,0.000,0,4
4.480,Traffic 5,True,1,3813.626,6.115,17.007,26.680,0.000,0,4
4.480,Traffic 6,True,-1,3808.501,-6.151,16.992,27.405,0.000,0,4
4.480,Traffic 7,True,1,3857.498,2.066,16.981,28.130,0.000,0,4
4.480,Traffic 8,True,-1,3852.418,-2.021,17.021,28.855,0.000,0,4
4.480,Traffic 9,True,1,3988.478,6.152,16.930,26.680,0.000,0,4
4.480,Traffic 10,True,-1,3983.421,-6.148,17.059,27.405,0.000,0,4
4.480,Traffic 11,True,1,4032.492,2.052,16.949,28.130,0.000,0,4
4.480,Traffic 12,True,-1,4027.441,-2.046,17.033,28.855,0.000,0,4
4.480,Traffic 13,True,1,4163.569,6.152,17.066,26.680,0.000,0,4
4.480,Traffic 14,True,-1,4158.513,-6.151,16.922,27.405,0.000,0,4
4.480,Traffic 15,True,1,4207.581,2.052,17.073,28.130,0.000,0,4
4.480,Traffic 16,True,-1,4202.519,-2.049,16.922,28.855,0.000,0,4
4.480,Traffic 17,True,1,4338.471,6.162,16.992,26.680,0.000,0,4
4.480,Traffic 18,True,-1,4333.365,-6.119,17.013,27.405,0.000,0,4
4.480,Traffic 19,True,1,4382.343,2.101,16.921,25.695,0.000,0,4
4.480,Traffic 20,True,-1,4377.119,-1.830,17.155,28.855,0.000,0,4
4.620,Traffic 1,False,1,220.006,2.600,14.639,15.640,0.000,0,4
