action,time,x,y,z,speed,grounded,immersion
immersed turn,0.590,613.062,77.870,-23.281,13.401,4,1.000
immersed turn,0.610,613.259,77.869,-23.461,13.214,4,1.000
immersed turn,0.630,613.448,77.867,-23.644,13.033,4,1.000
immersed turn,0.650,613.629,77.866,-23.831,12.856,4,1.000
immersed turn,0.670,613.801,77.865,-24.020,12.684,4,1.000
immersed turn,0.690,613.965,77.864,-24.213,12.516,4,1.000
immersed turn,0.710,614.120,77.863,-24.407,12.353,4,1.000
immersed turn,0.730,614.268,77.863,-24.604,12.194,4,1.000
immersed turn,0.750,614.407,77.863,-24.803,12.039,4,1.000
immersed turn,0.770,614.539,77.862,-25.004,11.888,4,1.000
immersed turn,0.790,614.663,77.862,-25.206,11.741,4,1.000
immersed turn,0.810,614.778,77.863,-25.410,11.598,4,1.000
immersed turn,0.830,614.886,77.863,-25.615,11.459,4,1.000
immersed turn,0.850,614.986,77.863,-25.820,11.323,4,1.000
immersed turn,0.870,615.079,77.863,-26.026,11.191,4,1.000
immersed turn,0.890,615.164,77.864,-26.233,11.063,4,1.000
immersed turn,0.910,615.242,77.864,-26.439,10.937,4,1.000
immersed turn,0.930,615.312,77.864,-26.646,10.816,4,1.000
immersed turn,0.950,615.375,77.865,-26.852,10.697,4,1.000
immersed turn,0.970,615.431,77.865,-27.059,10.581,4,1.000
immersed turn,0.990,615.480,77.865,-27.264,10.469,4,1.000
brake through zero to reverse,0.000,615.522,77.866,-27.469,10.359,4,1.000
brake through zero to reverse,0.020,615.556,77.866,-27.665,9.863,4,1.000
brake through zero to reverse,0.040,615.584,77.866,-27.852,9.384,4,1.000
brake through zero to reverse,0.060,615.606,77.867,-28.031,8.923,4,1.000
brake through zero to reverse,0.080,615.622,77.867,-28.201,8.477,4,1.000
brake through zero to reverse,0.100,615.633,77.867,-28.362,8.044,4,1.000
brake through zero to reverse,0.120,615.641,77.867,-28.515,7.623,4,1.000
brake through zero to reverse,0.140,615.646,77.867,-28.660,7.212,4,1.000
brake through zero to reverse,0.160,615.648,77.867,-28.796,6.810,4,1.000
brake through zero to reverse,0.180,615.648,77.867,-28.925,6.418,4,1.000
brake through zero to reverse,0.200,615.647,77.867,-29.046,6.033,4,1.000
brake through zero to reverse,0.220,615.645,77.867,-29.159,5.656,4,1.000
brake through zero to reverse,0.240,615.642,77.867,-29.265,5.287,4,1.000
brake through zero to reverse,0.260,615.639,77.867,-29.363,4.925,4,1.000
brake through zero to reverse,0.280,615.635,77.867,-29.455,4.571,4,1.000
brake through zero to reverse,0.300,615.631,77.867,-29.539,4.223,4,1.000
brake through zero to reverse,0.320,615.627,77.867,-29.617,3.882,4,1.000
brake through zero to reverse,0.340,615.623,77.867,-29.688,3.547,4,1.000
brake through zero to reverse,0.360,615.620,77.867,-29.752,3.219,4,1.000
brake through zero to reverse,0.380,615.616,77.867,-29.810,2.898,4,1.000
brake through zero to reverse,0.400,615.613,77.867,-29.861,2.582,4,1.000
brake through zero to reverse,0.420,615.610,77.867,-29.907,2.273,4,1.000
brake through zero to reverse,0.440,615.608,77.867,-29.946,1.970,4,1.000
brake through zero to reverse,0.460,615.606,77.867,-29.979,1.673,4,1.000
brake through zero to reverse,0.480,615.604,77.867,-30.007,1.381,4,1.000
brake through zero to reverse,0.500,615.602,77.867,-30.029,1.095,4,1.000
brake through zero to reverse,0.520,615.601,77.867,-30.045,0.815,4,1.000
brake through zero to reverse,0.540,615.601,77.867,-30.056,0.540,4,1.000
brake through zero to reverse,0.560,615.600,77.867,-30.065,0.463,4,1.000
brake through zero to reverse,0.580,615.599,77.867,-30.073,0.386,4,1.000
brake through zero to reverse,0.600,615.599,77.866,-30.079,0.312,4,1.000
brake through zero to reverse,0.620,615.599,77.866,-30.084,0.238,4,1.000
brake through zero to reverse,0.640,615.598,77.866,-30.087,0.167,4,1.000
brake through zero to reverse,0.660,615.598,77.866,-30.089,0.096,4,1.000
brake through zero to reverse,0.680,615.598,77.866,-30.090,0.027,4,1.000
brake through zero to reverse,0.700,615.598,77.866,-30.089,-0.040,4,1.000
brake through zero to reverse,0.720,615.599,77.867,-30.087,-0.107,4,1.000
brake through zero to reverse,0.740,615.599,77.867,-30.083,-0.171,4,1.000
brake through zero to reverse,0.760,615.599,77.867,-30.079,-0.234,4,1.000
brake through zero to reverse,0.780,615.600,77.867,-30.073,-0.295,4,1.000
brake through zero to reverse,0.800,615.600,77.867,-30.066,-0.355,4,1.000
brake through zero to reverse,0.820,615.601,77.867,-30.057,-0.413,4,1.000
brake through zero to reverse,0.840,615.601,77.867,-30.048,-0.469,4,1.000
brake through zero to reverse,0.860,615.602,77.867,-30.038,-0.525,4,1.000
brake through zero to reverse,0.880,615.603,77.867,-30.026,-0.578,4,1.000
brake through zero to reverse,0.900,615.604,77.867,-30.013,-0.631,4,1.000
brake through zero to reverse,0.920,615.605,77.867,-30.000,-0.682,4,1.000
brake through zero to reverse,0.940,615.606,77.867,-29.985,-0.732,4,1.000
brake through zero to reverse,0.960,615.607,77.867,-29.970,-0.780,4,1.000
brake through zero to reverse,0.980,615.609,77.867,-29.953,-0.828,4,1.000
brake through zero to reverse,1.000,615.610,77.867,-29.936,-0.874,4,1.000
brake through zero to reverse,1.020,615.611,77.867,-29.917,-0.919,4,1.000
brake through zero to reverse,1.040,615.613,77.867,-29.898,-0.962,4,1.000
brake through zero to reverse,1.060,615.614,77.867,-29.878,-1.005,4,1.000
brake through zero to reverse,1.080,615.616,77.867,-29.857,-1.046,4,1.000
brake through zero to reverse,1.100,615.617,77.867,-29.836,-1.087,4,1.000
brake through zero to reverse,1.120,615.619,77.867,-29.813,-1.126,4,1.000
brake through zero to reverse,1.140,615.621,77.867,-29.790,-1.165,4,1.000
brake through zero to reverse,1.160,615.622,77.867,-29.766,-1.202,4,1.000
brake through zero to reverse,1.180,615.624,77.867,-29.741,-1.239,4,1.000
brake through zero to reverse,1.200,615.626,77.867,-29.716,-1.274,4,1.000
brake through zero to reverse,1.220,615.628,77.867,-29.690,-1.309,4,1.000
brake through zero to reverse,1.240,615.630,77.867,-29.663,-1.343,4,1.000
brake through zero to reverse,1.260,615.632,77.867,-29.635,-1.376,4,1.000
brake through zero to reverse,1.280,615.634,77.867,-29.607,-1.408,4,1.000
brake through zero to reverse,1.300,615.636,77.867,-29.579,-1.439,4,1.000
brake through zero to reverse,1.320,615.638,77.867,-29.549,-1.470,4,1.000
brake through zero to reverse,1.340,615.641,77.867,-29.519,-1.499,4,1.000
brake through zero to reverse,1.360,615.643,77.867,-29.489,-1.528,4,1.000
brake through zero to reverse,1.380,615.645,77.867,-29.458,-1.557,4,1.000
brake through zero to reverse,1.400,615.648,77.867,-29.426,-1.584,4,1.000
brake through zero to reverse,1.420,615.650,77.867,-29.394,-1.611,4,1.000
brake through zero to reverse,1.440,615.652,77.867,-29.362,-1.637,4,1.000
brake through zero to reverse,1.460,615.655,77.867,-29.328,-1.662,4,1.000
brake through zero to reverse,1.480,615.657,77.867,-29.295,-1.687,4,1.000
brake through zero to reverse,1.500,615.660,77.867,-29.261,-1.711,4,1.000
brake through zero to reverse,1.520,615.662,77.867,-29.226,-1.735,4,1.000
brake through zero to reverse,1.540,615.665,77.867,-29.191,-1.758,4,1.000
brake through zero to reverse,1.560,615.668,77.867,-29.155,-1.780,4,1.000
brake through zero to reverse,1.580,615.670,77.867,-29.120,-1.802,4,1.000
brake through zero to reverse,1.600,615.673,77.867,-29.083,-1.823,4,1.000
brake through zero to reverse,1.620,615.676,77.867,-29.046,-1.844,4,1.000
brake through zero to reverse,1.640,615.678,77.867,-29.009,-1.864,4,1.000
brake through zero to reverse,1.660,615.681,77.867,-28.972,-1.884,4,1.000
brake through zero to reverse,1.680,615.684,77.867,-28.934,-1.903,4,1.000
brake through zero to reverse,1.700,615.687,77.867,-28.895,-1.921,4,1.000
brake through zero to reverse,1.720,615.690,77.867,-28.857,-1.940,4,1.000
brake through zero to reverse,1.740,615.693,77.867,-28.818,-1.957,4,1.000
brake through zero to reverse,1.760,615.696,77.867,-28.778,-1.975,4,1.000
brake through zero to reverse,1.780,615.699,77.867,-28.739,-1.991,4,1.000
brake through zero to reverse,1.800,615.702,77.867,-28.699,-2.008,4,1.000
brake through zero to reverse,1.820,615.705,77.867,-28.658,-2.024,4,1.000
brake through zero to reverse,1.840,615.708,77.867,-28.617,-2.039,4,1.000
brake through zero to reverse,1.860,615.711,77.867,-28.576,-2.054,4,1.000
brake through zero to reverse,1.880,615.714,77.867,-28.535,-2.069,4,1.000
brake through zero to reverse,1.900,615.717,77.867,-28.494,-2.084,4,1.000
brake through zero to reverse,1.920,615.720,77.867,-28.452,-2.098,4,1.000
brake through zero to reverse,1.940,615.723,77.867,-28.410,-2.111,4,1.000
brake through zero to reverse,1.960,615.726,77.867,-28.367,-2.125,4,1.000
brake through zero to reverse,1.980,615.729,77.867,-28.325,-2.138,4,1.000
brake through zero to reverse,2.000,615.732,77.867,-28.282,-2.150,4,1.000
brake through zero to reverse,2.020,615.736,77.867,-28.239,-2.163,4,1.000
brake through zero to reverse,2.040,615.739,77.867,-28.195,-2.175,4,1.000
brake through zero to reverse,2.060,615.742,77.867,-28.152,-2.186,4,1.000
brake through zero to reverse,2.080,615.745,77.867,-28.108,-2.198,4,1.000
brake through zero to reverse,2.100,615.748,77.867,-28.064,-2.209,4,1.000
brake through zero to reverse,2.120,615.752,77.867,-28.019,-2.220,4,1.000
brake through zero to reverse,2.140,615.755,77.867,-27.975,-2.230,4,1.000
brake through zero to reverse,2.160,615.758,77.867,-27.930,-2.241,4,1.000
brake through zero to reverse,2.180,615.762,77.867,-27.885,-2.251,4,1.000
brake through zero to reverse,2.200,615.765,77.867,-27.840,-2.261,4,1.000
brake through zero to reverse,2.220,615.768,77.867,-27.795,-2.270,4,1.000
brake through zero to reverse,2.240,615.772,77.867,-27.750,-2.279,4,1.000
brake through zero to reverse,2.260,615.775,77.867,-27.704,-2.288,4,1.000
brake through zero to reverse,2.280,615.778,77.867,-27.658,-2.297,4,1.000
brake through zero to reverse,2.300,615.782,77.867,-27.612,-2.306,4,1.000
brake through zero to reverse,2.320,615.785,77.867,-27.566,-2.314,4,1.000
brake through zero to reverse,2.340,615.789,77.867,-27.520,-2.322,4,1.000
brake through zero to reverse,2.360,615.792,77.867,-27.473,-2.330,4,1.000
brake through zero to reverse,2.380,615.796,77.867,-27.427,-2.338,4,1.000
brake through zero to reverse,2.400,615.799,77.867,-27.380,-2.346,4,1.000
brake through zero to reverse,2.420,615.803,77.867,-27.333,-2.353,4,1.000
brake through zero to reverse,2.440,615.806,77.867,-27.286,-2.360,4,1.000
brake through zero to reverse,2.460,615.810,77.867,-27.239,-2.367,4,1.000
brake through zero to reverse,2.480,615.813,77.867,-27.191,-2.374,4,1.000
brake through zero to reverse,2.500,615.817,77.867,-27.144,-2.381,4,1.000
brake through zero to reverse,2.520,615.820,77.867,-27.096,-2.387,4,1.000
brake through zero to reverse,2.540,615.824,77.867,-27.048,-2.393,4,1.000
brake through zero to reverse,2.560,615.827,77.867,-27.001,-2.400,4,1.000
brake through zero to reverse,2.580,615.831,77.867,-26.953,-2.406,4,1.000
brake through zero to reverse,2.600,615.834,77.867,-26.904,-2.411,4,1.000
brake through zero to reverse,2.620,615.838,77.867,-26.856,-2.417,4,1.000
brake through zero to reverse,2.640,615.841,77.867,-26.808,-2.423,4,1.000
brake through zero to reverse,2.660,615.845,77.867,-26.759,-2.428,4,1.000
brake through zero to reverse,2.680,615.849,77.867,-26.711,-2.433,4,1.000
brake through zero to reverse,2.700,615.852,77.867,-26.662,-2.438,4,1.000
brake through zero to reverse,2.720,615.856,77.867,-26.614,-2.443,4,1.000
brake through zero to reverse,2.740,615.859,77.867,-26.565,-2.448,4,1.000
brake through zero to reverse,2.760,615.863,77.867,-26.516,-2.453,4,1.000
brake through zero to reverse,2.780,615.867,77.867,-26.467,-2.458,4,1.000
brake through zero to reverse,2.800,615.870,77.867,-26.418,-2.462,4,1.000
brake through zero to reverse,2.820,615.874,77.867,-26.368,-2.467,4,1.000
brake through zero to reverse,2.840,615.878,77.867,-26.319,-2.471,4,1.000
brake through zero to reverse,2.860,615.881,77.867,-26.270,-2.475,4,1.000
brake through zero to reverse,2.880,615.885,77.867,-26.220,-2.479,4,1.000
brake through zero to reverse,2.900,615.889,77.867,-26.171,-2.483,4,1.000
brake through zero to reverse,2.920,615.892,77.867,-26.121,-2.487,4,1.000
brake through zero to reverse,2.940,615.896,77.867,-26.072,-2.491,4,1.000
brake through zero to reverse,2.960,615.900,77.867,-26.022,-2.494,4,1.000
brake through zero to reverse,2.980,615.903,77.867,-25.972,-2.498,4,1.000
reverse out,0.000,615.907,77.867,-25.922,-2.501,4,1.000
reverse out,0.020,615.911,77.867,-25.872,-2.505,4,1.000
reverse out,0.040,615.915,77.867,-25.822,-2.508,4,1.000
reverse out,0.060,615.918,77.867,-25.772,-2.511,4,1.000
reverse out,0.080,615.922,77.867,-25.722,-2.514,4,1.000
reverse out,0.100,615.926,77.867,-25.672,-2.517,4,1.000
reverse out,0.000,615.929,77.867,-25.621,-2.520,4,1.000
reverse out,0.020,615.933,77.867,-25.571,-2.523,4,1.000
reverse out,0.040,615.937,77.867,-25.521,-2.526,4,1.000
reverse out,0.060,615.941,77.867,-25.470,-2.529,4,1.000
reverse out,0.080,615.944,77.867,-25.420,-2.532,4,1.000
reverse out,0.100,615.948,77.867,-25.369,-2.534,4,1.000
reverse out,0.000,615.952,77.867,-25.319,-2.537,4,1.000
reverse out,0.020,615.955,77.867,-25.268,-2.539,4,1.000
reverse out,0.040,615.959,77.867,-25.217,-2.542,4,1.000
reverse out,0.060,615.963,77.867,-25.167,-2.544,4,1.000
reverse out,0.080,615.967,77.867,-25.116,-2.546,4,1.000
reverse out,0.000,615.971,77.867,-25.065,-2.549,4,1.000
reverse out,0.020,615.974,77.867,-25.014,-2.551,4,1.000
reverse out,0.040,615.978,77.867,-24.963,-2.553,4,1.000
reverse out,0.060,615.982,77.867,-24.912,-2.555,4,1.000
reverse out,0.080,615.986,77.867,-24.861,-2.557,4,1.000
reverse out,0.100,615.990,77.867,-24.810,-2.559,4,1.000
reverse out,0.000,615.993,77.867,-24.759,-2.561,4,1.000
reverse out,0.020,615.997,77.867,-24.708,-2.563,4,1.000
reverse out,0.040,616.001,77.867,-24.657,-2.565,4,1.000
reverse out,0.060,616.005,77.867,-24.606,-2.566,4,1.000
reverse out,0.080,616.008,77.867,-24.554,-2.568,4,1.000
reverse out,0.000,616.012,77.867,-24.503,-2.570,4,1.000
reverse out,0.020,616.016,77.867,-24.452,-2.571,4,1.000
reverse out,0.040,616.020,77.867,-24.401,-2.573,4,1.000
reverse out,0.060,616.024,77.867,-24.349,-2.575,4,1.000
reverse out,0.080,616.027,77.867,-24.298,-2.576,4,1.000
reverse out,0.100,616.031,77.867,-24.246,-2.578,4,1.000
reverse out,0.000,616.035,77.867,-24.195,-2.579,4,1.000
reverse out,0.020,616.039,77.867,-24.143,-2.580,4,1.000
reverse out,0.040,616.043,77.867,-24.092,-2.582,4,1.000
reverse out,0.060,616.046,77.867,-24.040,-2.583,4,1.000
reverse out,0.080,616.050,77.867,-23.989,-2.584,4,1.000
reverse out,0.000,616.054,77.867,-23.937,-2.586,4,1.000
reverse out,0.020,616.058,77.867,-23.886,-2.587,4,1.000
reverse out,0.040,616.062,77.867,-23.834,-2.588,4,1.000
reverse out,0.060,616.066,77.867,-23.782,-2.589,4,1.000
reverse out,0.080,616.070,77.867,-23.731,-2.591,4,1.000
reverse out,0.100,616.073,77.867,-23.679,-2.592,4,1.000
reverse out,0.000,616.077,77.867,-23.627,-2.593,4,1.000
reverse out,0.020,616.081,77.867,-23.576,-2.594,4,1.000
reverse out,0.040,616.085,77.867,-23.524,-2.595,4,1.000
reverse out,0.060,616.089,77.867,-23.472,-2.596,4,1.000
reverse out,0.080,616.093,77.867,-23.420,-2.597,4,1.000
reverse out,0.100,616.096,77.867,-23.369,-2.598,4,1.000
reverse out,0.000,616.100,77.867,-23.317,-2.599,4,1.000
reverse out,0.020,616.104,77.867,-23.265,-2.600,4,1.000
reverse out,0.040,616.108,77.867,-23.213,-2.601,4,1.000
reverse out,0.060,616.112,77.867,-23.161,-2.601,4,1.000
reverse out,0.080,616.116,77.867,-23.109,-2.602,4,1.000
reverse out,0.000,616.119,77.867,-23.057,-2.603,4,1.000
reverse out,0.020,616.123,77.867,-23.005,-2.604,4,1.000
reverse out,0.040,616.127,77.867,-22.953,-2.605,4,1.000
reverse out,0.060,616.131,77.867,-22.901,-2.605,4,1.000
reverse out,0.080,616.135,77.867,-22.849,-2.606,4,1.000
reverse out,0.100,616.139,77.867,-22.797,-2.607,4,1.000
reverse out,0.000,616.143,77.867,-22.745,-2.608,4,1.000
reverse out,0.020,616.146,77.867,-22.693,-2.608,4,1.000
reverse out,0.040,616.150,77.867,-22.641,-2.609,4,1.000
reverse out,0.060,616.154,77.867,-22.589,-2.610,4,1.000
reverse out,0.080,616.158,77.867,-22.537,-2.610,4,1.000
reverse out,0.000,616.162,77.867,-22.485,-2.611,4,1.000
reverse out,0.020,616.166,77.867,-22.433,-2.611,4,1.000
reverse out,0.040,616.169,77.867,-22.381,-2.612,4,1.000
reverse out,0.060,616.173,77.867,-22.329,-2.613,4,1.000
reverse out,0.080,616.177,77.867,-22.277,-2.613,4,1.000
reverse out,0.100,616.181,77.867,-22.225,-2.614,4,1.000
reverse out,0.000,616.185,77.867,-22.173,-2.614,4,1.000
reverse out,0.020,616.189,77.867,-22.120,-2.615,4,1.000
reverse out,0.040,616.193,77.867,-22.068,-2.615,4,1.000
reverse out,0.060,616.196,77.867,-22.016,-2.616,4,1.000
reverse out,0.080,616.200,77.867,-21.964,-2.616,4,1.000
reverse out,0.000,616.204,77.867,-21.912,-2.617,4,1.000
reverse out,0.020,616.208,77.867,-21.859,-2.617,4,1.000
reverse out,0.040,616.212,77.867,-21.807,-2.617,4,1.000
reverse out,0.060,616.216,77.867,-21.755,-2.618,4,1.000
reverse out,0.080,616.219,77.867,-21.703,-2.618,4,1.000
reverse out,0.100,616.223,77.867,-21.651,-2.619,4,1.000
reverse out,0.000,616.227,77.867,-21.598,-2.619,4,1.000
reverse out,0.020,616.231,77.867,-21.546,-2.620,4,1.000
reverse out,0.040,616.235,77.867,-21.494,-2.620,4,1.000
reverse out,0.060,616.239,77.867,-21.442,-2.620,4,1.000
reverse out,0.080,616.243,77.867,-21.389,-2.621,4,1.000
reverse out,0.000,616.246,77.867,-21.337,-2.621,4,1.000
reverse out,0.020,616.250,77.867,-21.285,-2.621,4,1.000
reverse out,0.040,616.254,77.867,-21.232,-2.622,4,1.000
reverse out,0.060,616.258,77.867,-21.180,-2.622,4,1.000
reverse out,0.080,616.262,77.867,-21.128,-2.622,4,1.000
reverse out,0.100,616.266,77.867,-21.076,-2.623,4,1.000
reverse out,0.000,616.270,77.867,-21.023,-2.623,4,1.000
reverse out,0.020,616.273,77.867,-20.971,-2.623,4,1.000
reverse out,0.040,616.277,77.867,-20.919,-2.623,4,1.000
reverse out,0.060,616.281,77.867,-20.866,-2.624,4,1.000
reverse out,0.080,616.285,77.867,-20.814,-2.624,4,1.000
reverse out,0.100,616.289,77.867,-20.762,-2.624,4,1.000
reverse out,0.000,616.293,77.867,-20.709,-2.625,4,1.000
reverse out,0.020,616.297,77.867,-20.657,-2.625,4,1.000
reverse out,0.040,616.301,77.867,-20.605,-2.625,4,1.000
reverse out,0.060,616.305,77.867,-20.552,-2.625,4,1.000
reverse out,0.080,616.309,77.867,-20.500,-2.626,4,1.000
reverse out,0.000,616.312,77.867,-20.447,-2.626,4,1.000
reverse out,0.020,616.316,77.867,-20.395,-2.626,4,1.000
reverse out,0.040,616.320,77.867,-20.343,-2.626,4,1.000
reverse out,0.060,616.324,77.867,-20.290,-2.626,4,1.000
reverse out,0.080,616.328,77.867,-20.238,-2.627,4,1.000
reverse out,0.100,616.332,77.867,-20.186,-2.627,4,1.000
reverse out,0.000,616.336,77.867,-20.133,-2.627,4,1.000
reverse out,0.020,616.340,77.867,-20.081,-2.627,4,1.000
reverse out,0.040,616.344,77.867,-20.028,-2.627,4,1.000
reverse out,0.060,616.348,77.867,-19.976,-2.628,4,1.000
reverse out,0.080,616.352,77.867,-19.924,-2.628,4,1.000
reverse out,0.000,616.355,77.867,-19.871,-2.628,4,1.000
reverse out,0.020,616.359,77.867,-19.819,-2.628,4,1.000
reverse out,0.040,616.363,77.867,-19.766,-2.628,4,1.000
reverse out,0.060,616.367,77.867,-19.714,-2.628,4,1.000
reverse out,0.080,616.371,77.867,-19.661,-2.628,4,1.000
reverse out,0.100,616.375,77.867,-19.609,-2.629,4,1.000
reverse out,0.000,616.379,77.867,-19.557,-2.629,4,1.000
reverse out,0.020,616.383,77.867,-19.504,-2.629,4,1.000
reverse out,0.040,616.387,77.867,-19.452,-2.629,4,1.000
reverse out,0.060,616.391,77.867,-19.399,-2.629,4,1.000
reverse out,0.080,616.395,77.867,-19.347,-2.629,4,1.000
reverse out,0.000,616.398,77.867,-19.294,-2.629,4,1.000
reverse out,0.020,616.402,77.867,-19.242,-2.630,4,1.000
reverse out,0.040,616.406,77.867,-19.189,-2.630,4,1.000
reverse out,0.060,616.410,77.867,-19.137,-2.630,4,1.000
reverse out,0.080,616.414,77.867,-19.085,-2.630,4,1.000
reverse out,0.100,616.418,77.867,-19.032,-2.630,4,1.000
reverse out,0.000,616.422,77.867,-18.980,-2.630,4,1.000
reverse out,0.020,616.426,77.867,-18.927,-2.630,4,1.000
reverse out,0.040,616.430,77.867,-18.875,-2.630,4,1.000
reverse out,0.060,616.434,77.867,-18.822,-2.630,4,1.000
reverse out,0.080,616.437,77.867,-18.770,-2.631,4,1.000
reverse out,0.000,616.441,77.867,-18.717,-2.631,4,1.000
reverse out,0.020,616.445,77.867,-18.665,-2.631,4,1.000
reverse out,0.040,616.449,77.867,-18.612,-2.631,4,1.000
reverse out,0.060,616.453,77.867,-18.560,-2.631,4,1.000
reverse out,0.080,616.457,77.867,-18.507,-2.631,4,1.000
reverse out,0.100,616.461,77.867,-18.455,-2.631,4,1.000
reverse out,0.000,616.465,77.867,-18.402,-2.631,4,1.000
reverse out,0.020,616.469,77.867,-18.350,-2.631,4,1.000
reverse out,0.040,616.473,77.867,-18.297,-2.631,4,1.000
reverse out,0.060,616.477,77.867,-18.245,-2.631,4,1.000
reverse out,0.080,616.480,77.867,-18.193,-2.632,4,1.000
reverse out,0.100,616.484,77.867,-18.140,-2.632,4,1.000
reverse out,0.000,616.488,77.867,-18.088,-2.632,4,1.000
reverse out,0.020,616.492,77.867,-18.035,-2.632,4,1.000
reverse out,0.040,616.496,77.867,-17.983,-2.632,4,1.000
reverse out,0.060,616.500,77.867,-17.930,-2.632,4,1.000
reverse out,0.080,616.504,77.867,-17.878,-2.632,4,1.000
reverse out,0.000,616.508,77.867,-17.825,-2.632,4,1.000
reverse out,0.020,616.512,77.867,-17.773,-2.632,4,1.000
reverse out,0.040,616.516,77.867,-17.720,-2.632,4,1.000
reverse out,0.060,616.520,77.867,-17.668,-2.632,4,1.000
reverse out,0.080,616.523,77.867,-17.615,-2.632,4,1.000
reverse out,0.100,616.527,77.867,-17.563,-2.632,4,1.000
reverse out,0.000,616.531,77.867,-17.510,-2.632,4,1.000
reverse out,0.020,616.535,77.867,-17.458,-2.632,4,1.000
reverse out,0.040,616.539,77.867,-17.405,-2.632,4,1.000
reverse out,0.060,616.543,77.867,-17.353,-2.632,4,1.000
reverse out,0.080,616.547,77.867,-17.300,-2.633,4,1.000
reverse out,0.000,616.551,77.867,-17.248,-2.633,4,1.000
reverse out,0.020,616.555,77.867,-17.195,-2.633,4,1.000
reverse out,0.040,616.559,77.867,-17.143,-2.633,4,1.000
reverse out,0.060,616.562,77.867,-17.090,-2.633,4,1.000
reverse out,0.080,616.566,77.867,-17.038,-2.633,4,1.000
reverse out,0.100,616.570,77.867,-16.985,-2.633,4,1.000
reverse out,0.000,616.574,77.867,-16.932,-2.633,4,1.000
reverse out,0.020,616.578,77.867,-16.880,-2.633,4,1.000
reverse out,0.040,616.582,77.867,-16.827,-2.633,4,1.000
reverse out,0.060,616.586,77.867,-16.775,-2.633,4,1.000
reverse out,0.080,616.590,77.867,-16.722,-2.633,4,1.000
reverse out,0.000,616.594,77.867,-16.670,-2.633,4,1.000
reverse out,0.020,616.598,77.867,-16.617,-2.633,4,1.000
reverse out,0.040,616.602,77.867,-16.565,-2.633,4,1.000
reverse out,0.060,616.605,77.867,-16.512,-2.633,4,1.000
reverse out,0.080,616.609,77.867,-16.460,-2.633,4,1.000
reverse out,0.100,616.613,77.867,-16.407,-2.633,4,1.000
reverse out,0.000,616.617,77.867,-16.355,-2.633,4,1.000
reverse out,0.020,616.621,77.867,-16.302,-2.633,4,1.000
reverse out,0.040,616.625,77.867,-16.250,-2.633,4,1.000
reverse out,0.060,616.629,77.867,-16.197,-2.633,4,1.000
reverse out,0.080,616.633,77.867,-16.145,-2.633,4,1.000
reverse out,0.000,616.637,77.867,-16.092,-2.633,4,1.000
reverse out,0.020,616.641,77.867,-16.040,-2.633,4,1.000
reverse out,0.040,616.645,77.867,-15.987,-2.633,4,1.000
reverse out,0.060,616.648,77.867,-15.935,-2.633,4,1.000
reverse out,0.080,616.652,77.867,-15.882,-2.633,4,1.000
reverse out,0.100,616.656,77.867,-15.830,-2.633,4,1.000
reverse out,0.000,616.660,77.867,-15.777,-2.633,4,1.000
reverse out,0.020,616.664,77.867,-15.725,-2.633,4,1.000
reverse out,0.040,616.668,77.867,-15.672,-2.634,4,1.000
reverse out,0.060,616.672,77.867,-15.619,-2.634,4,1.000
reverse out,0.080,616.676,77.867,-15.567,-2.634,4,1.000
reverse out,0.100,616.680,77.867,-15.514,-2.634,4,1.000
reverse out,0.000,616.684,77.867,-15.462,-2.634,4,1.000
reverse out,0.020,616.687,77.867,-15.409,-2.634,4,1.000
reverse out,0.040,616.691,77.867,-15.357,-2.634,4,1.000
reverse out,0.060,616.695,77.867,-15.304,-2.634,4,1.000
reverse out,0.080,616.699,77.867,-15.252,-2.634,4,1.000
reverse out,0.000,616.703,77.867,-15.199,-2.634,4,1.000
reverse out,0.020,616.707,77.867,-15.147,-2.634,4,1.000
reverse out,0.040,616.711,77.867,-15.094,-2.634,4,1.000
reverse out,0.060,616.715,77.867,-15.042,-2.634,4,1.000
reverse out,0.080,616.719,77.867,-14.989,-2.634,4,1.000
reverse out,0.100,616.723,77.867,-14.937,-2.634,4,1.000
reverse out,0.000,616.727,77.867,-14.884,-2.634,4,1.000
reverse out,0.020,616.730,77.867,-14.832,-2.634,4,1.000
reverse out,0.040,616.734,77.867,-14.779,-2.634,4,1.000
reverse out,0.060,616.738,77.867,-14.726,-2.634,4,1.000
reverse out,0.080,616.742,77.867,-14.674,-2.634,4,1.000
reverse out,0.000,616.746,77.867,-14.621,-2.634,4,1.000
reverse out,0.020,616.750,77.867,-14.569,-2.634,4,1.000
reverse out,0.040,616.754,77.867,-14.516,-2.634,4,1.000
reverse out,0.060,616.758,77.867,-14.464,-2.634,4,1.000
reverse out,0.080,616.762,77.867,-14.411,-2.634,4,1.000
reverse out,0.100,616.766,77.867,-14.359,-2.634,4,1.000
reverse out,0.000,616.770,77.867,-14.306,-2.634,4,1.000
reverse out,0.020,616.773,77.867,-14.254,-2.634,4,1.000
reverse out,0.040,616.777,77.867,-14.201,-2.634,4,1.000
reverse out,0.060,616.781,77.867,-14.149,-2.634,4,1.000
reverse out,0.080,616.785,77.867,-14.096,-2.634,4,1.000
reverse out,0.000,616.789,77.867,-14.044,-2.634,4,1.000
reverse out,0.020,616.793,77.867,-13.991,-2.634,4,1.000
